metal,oxidation_state,x,formula,delta_G_min,delta_G_norm_min,alpha_opt,beta_opt,gamma_opt,nu_LPSC_doped,nu_H2O,nu_LiCl,nu_LiF,nu_Li3PO4,nu_H2S,nu_LiOH,nu_MCl_n,nu_MF_n,nu_MOH_n,nu_MO_n_over_2,mu_LPSC_doped,mu_H2O,mu_LiCl,mu_LiF,mu_Li3PO4,mu_H2S,mu_LiOH,mu_MCl_n,mu_MF_n,mu_MOH_n,mu_MO_n_over_2,contrib_LPSC_doped,contrib_H2O,contrib_LiCl,contrib_LiF,contrib_Li3PO4,contrib_H2S,contrib_LiOH,contrib_MCl_n,contrib_MF_n,contrib_MOH_n,contrib_MO_n_over_2
Pm,3,0.06,Li306Pm3P47S250Cl41F9,-7.260889311,-1.180632408,-0.18,0.18,0,-1,-6.15,0.82,0.18,0.94,5,2.3,0,0,0,0.06,-18.43724224,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-9.705836296,-17.23898697,-14.45579648,-9.637961388,18.43724224,15.66291163,-3.284620914,-1.131990395,-20.67375351,-3.517040429,-12.17536025,0,0,0,-0.578277683
Pm,3,0.07,Li614Pm7P93S500Cl79F21,-7.295180193,-1.181405699,-0.21,0.21,0,-1,-6.175,0.79,0.21,0.93,5,2.35,-1.39E-17,1.39E-17,0,0.07,-18.54890481,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-9.705836296,-17.23898697,-14.45579648,-9.637961388,18.54890481,15.726582,-3.164451857,-1.32065546,-20.45381996,-3.517040429,-12.440042,1.35E-16,-2.39E-16,0,-0.674657297
Pm,3,0.08,Li154Pm2P23S125Cl19F6,-7.326687819,-1.181723842,-0.24,0.24,0,-1,-6.2,0.76,0.24,0.92,5,2.4,0,0,0,0.08,-18.66335063,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-9.705836296,-17.23898697,-14.45579648,-9.637961388,18.66335063,15.79025237,-3.044282799,-1.509320526,-20.23388641,-3.517040429,-12.70472374,0,0,0,-0.771036911
Pm,3,0.09,Li618Pm9P91S500Cl73F27,-7.355102136,-1.181542512,-0.27,0.27,0,-1,-6.225,0.73,0.27,0.91,5,2.45,1.39E-17,-1.39E-17,0,0.09,-18.78088975,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-9.705836296,-17.23898697,-14.45579648,-9.637961388,18.78088975,15.85392275,-2.924113741,-1.697985592,-20.01395287,-3.517040429,-12.96940548,-1.35E-16,2.39E-16,0,-0.867416525
Pm,3,0.1,Li62PmP9S50Cl7F3,-7.380235589,-1.180837694,-0.3,0.3,0,-1,-6.25,0.7,0.3,0.9,5,2.5,-1.39E-17,1.39E-17,0,0.1,-18.90170975,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-9.705836296,-17.23898697,-14.45579648,-9.637961388,18.90170975,15.91759312,-2.803944683,-1.886650658,-19.79401932,-3.517040429,-13.23408723,1.35E-16,-2.39E-16,0,-0.963796139
Po,2,0.01,Li603PoP99S500Cl98F2,-7.504168988,-1.244472469,-0.02,0.02,0,-1,-6.03,0.98,0.02,0.99,5,2.06,0,0,0,0.01,-17.42008965,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.997694373,-7.709707975,-7.216887474,-3.490365267,17.42008965,15.35729384,-3.925522556,-0.125776711,-21.77342125,-3.517040429,-10.90488788,0,0,0,-0.034903653
Po,4,0.01,Li601PoP99S500Cl96F4,-7.496142102,-1.245206329,-0.04,0.04,0,-1,-6.02,0.96,0.04,0.99,5,2.04,0,0,0,0.01,-17.41679016,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.571346045,-12.69263506,-13.40968359,-5.831782222,17.41679016,15.33182569,-3.845409851,-0.251553421,-21.77342125,-3.517040429,-10.79901518,0,0,0,-0.058317822
Po,2,0.02,Li303PoP49S250Cl48F2,-7.525950383,-1.241906004,-0.04,0.04,0,-1,-6.06,0.96,0.04,0.98,5,2.12,0,0,0,0.02,-17.50015601,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.997694373,-7.709707975,-7.216887474,-3.490365267,17.50015601,15.43369829,-3.845409851,-0.251553421,-21.5534877,-3.517040429,-11.22250597,0,0,0,-0.069807305
Po,4,0.02,Li301PoP49S250Cl46F4,-7.503898712,-1.242367336,-0.08,0.08,0,-1,-6.04,0.92,0.08,0.98,5,2.08,0,0,0,0.02,-17.49955493,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.571346045,-12.69263506,-13.40968359,-5.831782222,17.49955493,15.38276199,-3.685184441,-0.503106842,-21.5534877,-3.517040429,-11.01076057,0,0,0,-0.116635644
Po,2,0.03,Li609Po3P97S500Cl94F6,-7.547105033,-1.23926191,-0.06,0.06,0,-1,-6.09,0.94,0.06,0.97,5,2.18,0,0,0,0.03,-17.58084911,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.997694373,-7.709707975,-7.216887474,-3.490365267,17.58084911,15.51010274,-3.765297146,-0.377330132,-21.33355415,-3.517040429,-11.54012406,0,0,0,-0.104710958
Po,4,0.03,Li603Po3P97S500Cl88F12,-7.581359535,-1.238784238,-0.12,0.12,0.03,-1,-6.12,0.88,0.12,0.97,5,2.12,0,0,0.03,0,-17.58714364,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.571346045,-12.69263506,-13.40968359,-5.831782222,17.58714364,15.58650718,-3.52495903,-0.754660263,-21.33355415,-3.517040429,-11.22250597,0,0,-0.402290508,0
Po,2,0.04,Li153PoP24S125Cl23F2,-7.567457848,-1.23651272,-0.08,0.08,0,-1,-6.12,0.92,0.08,0.96,5,2.24,0,0,0,0.04,-17.66234406,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.997694373,-7.709707975,-7.216887474,-3.490365267,17.66234406,15.58650718,-3.685184441,-0.503106842,-21.11362061,-3.517040429,-11.85774216,0,0,0,-0.139614611
Po,4,0.04,Li151PoP24S125Cl21F4,-7.60611733,-1.234759307,-0.16,0.16,0.04,-1,-6.16,0.84,0.16,0.96,5,2.16,0,0,0.04,0,-17.67774994,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.571346045,-12.69263506,-13.40968359,-5.831782222,17.67774994,15.68837978,-3.36473362,-1.006213684,-21.11362061,-3.517040429,-11.43425137,0,0,-0.536387343,0
Po,2,0.05,Li123PoP19S100Cl18F2,-7.586957572,-1.233651638,-0.1,0.1,0,-1,-6.15,0.9,0.1,0.95,5,2.3,0,0,0,0.05,-17.74469209,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.997694373,-7.709707975,-7.216887474,-3.490365267,17.74469209,15.66291163,-3.605071735,-0.628883553,-20.89368706,-3.517040429,-12.17536025,0,0,0,-0.174518263
Po,4,0.05,Li121PoP19S100Cl16F4,-7.629613434,-1.230582812,-0.2,0.2,0.05,-1,-6.2,0.8,0.2,0.95,5,2.2,0,0,0.05,0,-17.76961793,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.571346045,-12.69263506,-13.40968359,-5.831782222,17.76961793,15.79025237,-3.204508209,-1.257767105,-20.89368706,-3.517040429,-11.64599676,0,0,-0.670484179,0
Po,2,0.06,Li309Po3P47S250Cl44F6,-7.60565622,-1.230688709,-0.12,0.12,0,-1,-6.18,0.88,0.12,0.94,5,2.36,0,0,0,0.06,-17.8278412,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.997694373,-7.709707975,-7.216887474,-3.490365267,17.8278412,15.73931608,-3.52495903,-0.754660263,-20.67375351,-3.517040429,-12.49297834,0,0,0,-0.209421916
Po,4,0.06,Li303Po3P47S250Cl38F12,-7.65333359,-1.226495768,-0.24,0.24,0.06,-1,-6.24,0.76,0.24,0.94,5,2.24,0,0,0.06,0,-17.86126188,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.571346045,-12.69263506,-13.40968359,-5.831782222,17.86126188,15.89212497,-3.044282799,-1.509320526,-20.67375351,-3.517040429,-11.85774216,0,0,-0.804581015,0
Po,2,0.07,Li621Po7P93S500Cl86F14,-7.623631515,-1.227637925,-0.14,0.14,0,-1,-6.21,0.86,0.14,0.93,5,2.42,0,0,0,0.07,-17.91171366,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.997694373,-7.709707975,-7.216887474,-3.490365267,17.91171366,15.81572052,-3.444846325,-0.880436974,-20.45381996,-3.517040429,-12.81059644,0,0,0,-0.244325569
Po,4,0.07,Li607Po7P93S500Cl72F28,-7.678696427,-1.222722361,-0.28,0.28,0.07,-1,-6.28,0.72,0.28,0.93,5,2.28,0,0,0.07,0,-17.95126314,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.571346045,-12.69263506,-13.40968359,-5.831782222,17.95126314,15.99399757,-2.884057388,-1.760873947,-20.45381996,-3.517040429,-12.06948755,0,0,-0.938677851,0
Po,2,0.08,Li156Po2P23S125Cl21F4,-7.640972974,-1.2245149,-0.16,0.16,0,-1,-6.24,0.84,0.16,0.92,5,2.48,0,0,0,0.08,-17.99621995,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.997694373,-7.709707975,-7.216887474,-3.490365267,17.99621995,15.89212497,-3.36473362,-1.006213684,-20.23388641,-3.517040429,-13.12821453,0,0,0,-0.279229221
Po,4,0.08,Li152Po2P23S125Cl17F8,-7.706577615,-1.219395192,-0.32,0.32,0.08,-1,-6.32,0.68,0.32,0.92,5,2.32,0,0,0.08,0,-18.03874605,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.571346045,-12.69263506,-13.40968359,-5.831782222,18.03874605,16.09587016,-2.723831978,-2.012427368,-20.23388641,-3.517040429,-12.28123295,0,0,-1.072774687,0
Po,2,0.09,Li627Po9P91S500Cl82F18,-7.657900675,-1.22135577,-0.18,0.18,0,-1,-6.27,0.82,0.18,0.91,5,2.54,0,0,0,0.09,-18.08114001,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.997694373,-7.709707975,-7.216887474,-3.490365267,18.08114001,15.96852942,-3.284620914,-1.131990395,-20.01395287,-3.517040429,-13.44583262,0,0,0,-0.314132874
Po,4,0.09,Li609Po9P91S500Cl64F36,-7.736724163,-1.216466063,-0.36,0.36,0.09,-1,-6.36,0.64,0.36,0.91,5,2.36,0,0,0.09,0,-18.1239636,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.571346045,-12.69263506,-13.40968359,-5.831782222,18.1239636,16.19774276,-2.563606567,-2.263980789,-20.01395287,-3.517040429,-12.49297834,0,0,-1.206871523,0
Po,2,0.1,Li63PoP9S50Cl8F2,-7.674817456,-1.218224993,-0.2,0.2,0,-1,-6.3,0.8,0.2,0.9,5,2.6,0,0,0,0.1,-18.16607099,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.997694373,-7.709707975,-7.216887474,-3.490365267,18.16607099,16.04493386,-3.204508209,-1.257767105,-19.79401932,-3.517040429,-13.76345072,0,0,0,-0.349036527
Po,4,0.1,Li61PoP9S50Cl6F4,-7.768818262,-1.213877853,-0.4,0.4,0.1,-1,-6.4,0.6,0.4,0.9,5,2.4,0,0,0.1,0,-18.2072336,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.571346045,-12.69263506,-13.40968359,-5.831782222,18.2072336,16.29961535,-2.403381157,-2.51553421,-19.79401932,-3.517040429,-12.70472374,0,0,-1.340968359,0
Pr,3,0.01,Li602PrP99S500Cl97F3,-6.776581424,-1.121950567,-0.03,0,0,-1,-6.04,0.97,0,0.99,5,2.08,0,0.01,0,0,-18.20661634,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-10.39075851,-17.92712975,-14.41075706,-9.332354069,18.20661634,15.38276199,-3.885466204,0,-21.77342125,-3.517040429,-11.01076057,0,-0.179271297,0,0
Pr,4,0.01,Li601PrP99S500Cl96F4,-6.777533739,-1.122108235,-0.04,0.04,0.01,-1,-6.04,0.96,0.04,0.99,5,2.04,0,0,0.01,0,-18.20658478,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-12.3811543,-20.95852375,-18.04403758,-9.089574337,18.20658478,15.38276199,-3.845409851,-0.251553421,-21.77342125,-3.517040429,-10.79901518,0,0,-0.180440376,0
Pr,3,0.02,Li302PrP49S250Cl47F3,-6.839878186,-1.124979965,-0.06,0,0,-1,-6.08,0.94,0,0.98,5,2.16,0,0.02,0,0,-18.30410646,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-10.39075851,-17.92712975,-14.41075706,-9.332354069,18.30410646,15.48463459,-3.765297146,0,-21.5534877,-3.517040429,-11.43425137,0,-0.358542595,0,0
Pr,4,0.02,Li301PrP49S250Cl46F4,-6.839352037,-1.124893427,-0.08,0.08,0.02,-1,-6.08,0.92,0.08,0.98,5,2.08,0,0,0.02,0,-18.30647412,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-12.3811543,-20.95852375,-18.04403758,-9.089574337,18.30647412,15.48463459,-3.685184441,-0.503106842,-21.5534877,-3.517040429,-11.01076057,0,0,-0.360880752,0
Pr,3,0.03,Li606Pr3P97S500Cl91F9,-6.901523137,-1.127699859,-0.09,0,0,-1,-6.12,0.91,0,0.97,5,2.24,0,0.03,0,0,-18.4032484,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-10.39075851,-17.92712975,-14.41075706,-9.332354069,18.4032484,15.58650718,-3.645128088,0,-21.33355415,-3.517040429,-11.85774216,0,-0.537813892,0,0
Pr,4,0.03,Li603Pr3P97S500Cl88F12,-6.899311125,-1.127338419,-0.12,0.12,0.03,-1,-6.12,0.88,0.12,0.97,5,2.12,0,0,0.03,0,-18.40822267,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-12.3811543,-20.95852375,-18.04403758,-9.089574337,18.40822267,15.58650718,-3.52495903,-0.754660263,-21.33355415,-3.517040429,-11.22250597,0,0,-0.541321127,0
Pr,3,0.04,Li152PrP24S125Cl22F3,-6.962290855,-1.130242022,-0.12,0,0,-1,-6.16,0.88,0,0.96,5,2.32,0,0.04,0,0,-18.50326757,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-10.39075851,-17.92712975,-14.41075706,-9.332354069,18.50326757,15.68837978,-3.52495903,0,-21.11362061,-3.517040429,-12.28123295,0,-0.71708519,0,0
Pr,4,0.04,Li151PrP24S125Cl21F4,-6.958422108,-1.129613979,-0.16,0.16,0.04,-1,-6.16,0.84,0.16,0.96,5,2.16,0,0,0.04,0,-18.51081932,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-12.3811543,-20.95852375,-18.04403758,-9.089574337,18.51081932,15.68837978,-3.36473362,-1.006213684,-21.11362061,-3.517040429,-11.43425137,0,0,-0.721761503,0
Pr,3,0.05,Li122PrP19S100Cl17F3,-7.022236096,-1.132618725,-0.15,0,0,-1,-6.2,0.85,0,0.95,5,2.4,-6.94E-18,0.05,0,6.94E-18,-18.60410922,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-10.39075851,-17.92712975,-14.41075706,-9.332354069,18.60410922,15.79025237,-3.404789972,0,-20.89368706,-3.517040429,-12.70472374,7.21E-17,-0.896356487,0,-6.48E-17
Pr,4,0.05,Li121PrP19S100Cl16F4,-7.016079741,-1.131625765,-0.2,0.2,0.05,-1,-6.2,0.8,0.2,0.95,5,2.2,0,0,0.05,0,-18.61486933,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-12.3811543,-20.95852375,-18.04403758,-9.089574337,18.61486933,15.79025237,-3.204508209,-1.257767105,-20.89368706,-3.517040429,-11.64599676,0,0,-0.902201879,0
Pr,3,0.06,Li306Pr3P47S250Cl41F9,-7.081207516,-1.134808897,-0.18,0,0,-1,-6.24,0.82,0,0.94,5,2.48,0,0.06,0,0,-18.70592468,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-10.39075851,-17.92712975,-14.41075706,-9.332354069,18.70592468,15.89212497,-3.284620914,0,-20.67375351,-3.517040429,-13.12821453,0,-1.075627785,0,0
Pr,4,0.06,Li303Pr3P47S250Cl38F12,-7.071423156,-1.13324089,-0.24,0.24,0.06,-1,-6.24,0.76,0.24,0.94,5,2.24,0,0,0.06,0,-18.72123355,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-12.3811543,-20.95852375,-18.04403758,-9.089574337,18.72123355,15.89212497,-3.044282799,-1.509320526,-20.67375351,-3.517040429,-11.85774216,0,0,-1.082642255,0
Pr,3,0.07,Li614Pr7P93S500Cl79F21,-7.139096726,-1.136798842,-0.21,0,0,-1,-6.28,0.79,0,0.93,5,2.56,-1.39E-17,0.07,0,1.39E-17,-18.80882236,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-10.39075851,-17.92712975,-14.41075706,-9.332354069,18.80882236,15.99399757,-3.164451857,0,-20.45381996,-3.517040429,-13.55170532,1.44E-16,-1.254899082,0,-1.30E-16
Pr,4,0.07,Li607Pr7P93S500Cl72F28,-7.12381478,-1.134365411,-0.28,0.28,0.07,-1,-6.28,0.72,0.28,0.93,5,2.28,0,0,0.07,0,-18.83054956,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-12.3811543,-20.95852375,-18.04403758,-9.089574337,18.83054956,15.99399757,-2.884057388,-1.760873947,-20.45381996,-3.517040429,-12.06948755,0,0,-1.263082631,0
Pr,3,0.08,Li154Pr2P23S125Cl19F6,-7.195681743,-1.138557238,-0.24,0,0,-1,-6.32,0.76,0,0.92,5,2.64,0,0.08,0,0,-18.91302423,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-10.39075851,-17.92712975,-14.41075706,-9.332354069,18.91302423,16.09587016,-3.044282799,0,-20.23388641,-3.517040429,-13.97519611,0,-1.43417038,0,0
Pr,4,0.08,Li152Pr2P23S125Cl17F8,-7.173287143,-1.135013788,-0.32,0.32,0.08,-1,-6.32,0.68,0.32,0.92,5,2.32,0,0,0.08,0,-18.94278484,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-12.3811543,-20.95852375,-18.04403758,-9.089574337,18.94278484,16.09587016,-2.723831978,-2.012427368,-20.23388641,-3.517040429,-12.28123295,0,0,-1.443523006,0
Pr,3,0.09,Li618Pr9P91S500Cl73F27,-7.250425024,-1.140003935,-0.27,0,0,-1,-6.36,0.73,0,0.91,5,2.72,1.39E-17,0.09,0,-1.39E-17,-19.01906784,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-10.39075851,-17.92712975,-14.41075706,-9.332354069,19.01906784,16.19774276,-2.924113741,0,-20.01395287,-3.517040429,-14.3986869,-1.44E-16,-1.613441677,0,1.30E-16
Pr,4,0.09,Li609Pr9P91S500Cl64F36,-7.221191473,-1.135407464,-0.36,0.36,0.09,-1,-6.36,0.64,0.36,0.91,5,2.36,0,0,0.09,0,-19.05658815,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-12.3811543,-20.95852375,-18.04403758,-9.089574337,19.05658815,16.19774276,-2.563606567,-2.263980789,-20.01395287,-3.517040429,-12.49297834,0,0,-1.623963382,0
Pr,3,0.1,Li62PrP9S50Cl7F3,-7.302702394,-1.141047249,-0.3,0,0,-1,-6.4,0.7,0,0.9,5,2.8,-1.39E-17,0.1,0,1.39E-17,-19.12757735,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-10.39075851,-17.92712975,-14.41075706,-9.332354069,19.12757735,16.29961535,-2.803944683,0,-19.79401932,-3.517040429,-14.8221777,1.44E-16,-1.792712975,0,-1.30E-16
Pr,4,0.1,Li61PrP9S50Cl6F4,-7.269578078,-1.135871575,-0.4,0.4,0.1,-1,-6.4,0.6,0.4,0.9,5,2.4,0,0,0.1,0,-19.16990918,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-12.3811543,-20.95852375,-18.04403758,-9.089574337,19.16990918,16.29961535,-2.403381157,-2.51553421,-19.79401932,-3.517040429,-12.70472374,0,0,-1.804403758,0
Pristine,none,none,Li6PS5Cl,-7.440761383,-1.240126897,0,0,0,-1,-6,1,0,1,5,2,0,0,0,0,-17.38164949,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-10.68239021,-18.01965904,-14.63361597,-9.534380436,17.38164949,15.28088939,-4.005635262,0,-21.9933548,-3.517040429,-10.58726978,0,0,0,0
Pt,2,0.01,Li603PtP99S500Cl98F2,-7.35292306,-1.219390226,-0.02,0.02,0,-1,-6.03,0.98,0.02,0.99,5,2.06,0,0,0,0.01,-17.55054485,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-1.238414347,-3.99284327,-5.081143379,-1.41129303,17.55054485,15.35729384,-3.925522556,-0.125776711,-21.77342125,-3.517040429,-10.90488788,0,0,0,-0.01411293
Pt,4,0.01,Li601PtP99S500Cl96F4,-7.340255242,-1.219311502,-0.04,0.04,0,-1,-6.02,0.96,0.04,0.99,5,2.04,0,0,0,0.01,-17.54056386,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.32953757,-6.657091379,-10.04434168,-2.62046653,17.54056386,15.33182569,-3.845409851,-0.251553421,-21.77342125,-3.517040429,-10.79901518,0,0,0,-0.026204665
Pt,2,0.02,Li303PtP49S250Cl48F2,-7.362953058,-1.215008756,-0.04,0.04,0,-1,-6.06,0.96,0.04,0.98,5,2.12,0,0,0,0.02,-17.62157189,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-1.238414347,-3.99284327,-5.081143379,-1.41129303,17.62157189,15.43369829,-3.845409851,-0.251553421,-21.5534877,-3.517040429,-11.22250597,0,0,0,-0.028225861
Pt,4,0.02,Li301PtP49S250Cl46F4,-7.331586914,-1.213838893,-0.08,0.08,0,-1,-6.04,0.92,0.08,0.98,5,2.08,0,0,0,0.02,-17.60764041,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.32953757,-6.657091379,-10.04434168,-2.62046653,17.60764041,15.38276199,-3.685184441,-0.503106842,-21.5534877,-3.517040429,-11.01076057,0,0,0,-0.052409331
Pt,2,0.03,Li609Pt3P97S500Cl94F6,-7.371163344,-1.210371649,-0.06,0.06,0,-1,-6.09,0.94,0.06,0.97,5,2.18,0,0,0,0.03,-17.69441864,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-1.238414347,-3.99284327,-5.081143379,-1.41129303,17.69441864,15.51010274,-3.765297146,-0.377330132,-21.33355415,-3.517040429,-11.54012406,0,0,0,-0.042338791
Pt,4,0.03,Li603Pt3P97S500Cl88F12,-7.315941173,-1.207251019,-0.12,0.12,0,-1,-6.06,0.88,0.12,0.97,5,2.12,0,0,0,0.03,-17.68169438,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.32953757,-6.657091379,-10.04434168,-2.62046653,17.68169438,15.43369829,-3.52495903,-0.754660263,-21.33355415,-3.517040429,-11.22250597,0,0,0,-0.078613996
Pt,2,0.04,Li153PtP24S125Cl23F2,-7.377260847,-1.205434779,-0.08,0.08,0,-1,-6.12,0.92,0.08,0.96,5,2.24,0,0,0,0.04,-17.76937817,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-1.238414347,-3.99284327,-5.081143379,-1.41129303,17.76937817,15.58650718,-3.685184441,-0.503106842,-21.11362061,-3.517040429,-11.85774216,0,0,0,-0.056451721
Pt,4,0.04,Li151PtP24S125Cl21F4,-7.293745176,-1.199629141,-0.16,0.16,0,-1,-6.08,0.84,0.16,0.96,5,2.16,0,0,0,0.04,-17.7622986,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.32953757,-6.657091379,-10.04434168,-2.62046653,17.7622986,15.48463459,-3.36473362,-1.006213684,-21.11362061,-3.517040429,-11.43425137,0,0,0,-0.104818661
Pt,2,0.05,Li123PtP19S100Cl18F2,-7.380849598,-1.200138146,-0.1,0.1,0,-1,-6.15,0.9,0.1,0.95,5,2.3,0,0,0,0.05,-17.84684645,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-1.238414347,-3.99284327,-5.081143379,-1.41129303,17.84684645,15.66291163,-3.605071735,-0.628883553,-20.89368706,-3.517040429,-12.17536025,0,0,0,-0.070564651
Pt,4,0.05,Li121PtP19S100Cl16F4,-7.26658175,-1.19124291,-0.2,0.2,0,-1,-6.1,0.8,0.2,0.95,5,2.2,0,0,0,0.05,-17.84787025,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.32953757,-6.657091379,-10.04434168,-2.62046653,17.84787025,15.53557088,-3.204508209,-1.257767105,-20.89368706,-3.517040429,-11.64599676,0,0,0,-0.131023327
Pt,2,0.06,Li309Pt3P47S250Cl44F6,-7.381710821,-1.194451589,-0.12,0.12,0,-1,-6.18,0.88,0.12,0.94,5,2.36,0,0,0,0.06,-17.92704226,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-1.238414347,-3.99284327,-5.081143379,-1.41129303,17.92704226,15.73931608,-3.52495903,-0.754660263,-20.67375351,-3.517040429,-12.49297834,0,0,0,-0.084677582
Pt,4,0.06,Li303Pt3P47S250Cl38F12,-7.237352623,-1.182573958,-0.24,0.24,0,-1,-6.12,0.76,0.24,0.94,5,2.24,0,0,0,0.06,-17.93550761,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.32953757,-6.657091379,-10.04434168,-2.62046653,17.93550761,15.58650718,-3.044282799,-1.509320526,-20.67375351,-3.517040429,-11.85774216,0,0,0,-0.157227992
Pt,2,0.07,Li621Pt7P93S500Cl86F14,-7.380030183,-1.188410658,-0.14,0.14,0,-1,-6.21,0.86,0.14,0.93,5,2.42,0,0,0,0.07,-18.00977993,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-1.238414347,-3.99284327,-5.081143379,-1.41129303,18.00977993,15.81572052,-3.444846325,-0.880436974,-20.45381996,-3.517040429,-12.81059644,0,0,0,-0.098790512
Pt,4,0.07,Li607Pt7P93S500Cl72F28,-7.208739407,-1.174061793,-0.28,0.28,0,-1,-6.14,0.72,0.28,0.93,5,2.28,0,0,0,0.07,-18.02252905,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.32953757,-6.657091379,-10.04434168,-2.62046653,18.02252905,15.63744348,-2.884057388,-1.760873947,-20.45381996,-3.517040429,-12.06948755,0,0,0,-0.183432657
